,age,two_year_recid,priors_count,length_of_stay,c_charge_degree_F,c_charge_degree_M,sex_Female,sex_Male,race,unrelated_column
3490,26,0,0,4,False,True,True,False,False,0
3491,31,0,0,3,True,False,True,False,False,1
3492,28,1,2,19,True,False,False,True,True,0
3493,25,1,2,-1,False,False,False,True,True,1
3494,32,1,1,1,True,False,False,True,True,0
3495,43,1,4,0,False,True,False,True,True,0
3496,30,0,2,0,True,False,False,True,True,1
3497,22,0,0,-3,False,True,False,True,False,1
3498,29,1,0,38,True,False,False,True,True,0
3499,26,1,0,2,True,False,False,True,False,1
3500,63,1,2,52,True,True,False,True,True,1
3501,38,1,2,0,True,False,False,True,True,0
3502,22,1,1,-1,True,False,False,True,False,1
3503,36,0,0,1,False,True,True,True,False,0
3504,29,1,2,-1,False,False,False,True,False,1
3505,58,1,2,1,True,False,True,True,True,0
3506,34,0,0,27,False,True,False,False,False,0
3507,22,1,0,5,True,False,False,True,True,1
3508,17,0,2,11,False,True,True,False,False,0
3509,35,0,5,1,True,True,False,True,False,1
3510,21,1,0,-1,False,True,False,True,False,0
3511,54,1,2,1,True,False,False,True,False,0
3512,19,1,2,0,True,False,False,True,True,1
3513,60,0,1,2,False,True,True,True,False,1
3514,43,0,2,2,True,False,False,True,True,0
3515,59,0,4,2,True,False,False,False,True,1
3516,49,0,1,156,False,False,False,True,False,0
3517,44,1,6,0,True,False,False,True,True,0
3518,33,0,1,2,True,False,False,True,True,0
3519,30,1,3,22,True,False,True,False,False,0
3520,34,0,3,4,False,True,True,False,False,1
3521,20,0,0,2,False,True,False,True,False,1
3522,18,0,2,1,True,True,False,False,True,1
3523,16,0,2,2,True,False,False,True,False,0
3524,54,0,0,3,False,True,True,False,True,1
3525,19,0,1,2,True,False,False,True,False,0
3526,18,0,10,1,True,False,False,True,False,1
3527,33,0,0,2,True,False,False,True,True,0
3528,26,1,0,13,False,False,False,True,True,0
3529,28,0,0,21,True,False,False,True,False,1
3530,67,1,0,135,True,False,False,True,True,1
3531,35,0,1,3,True,False,True,False,True,0
3532,29,0,1,0,False,False,True,False,True,0
3533,36,0,1,0,True,False,True,True,False,0
3534,25,0,0,1,False,False,False,True,False,0
3535,35,0,0,-2,False,True,True,True,False,0
3536,21,1,3,6,True,False,True,True,True,0
3537,45,1,5,3,True,True,True,False,True,1
3538,25,1,1,0,True,False,False,True,True,0
3539,34,0,0,4,False,True,True,False,False,1
3540,51,1,6,0,True,False,False,False,False,0
3541,26,0,6,1,False,True,True,False,False,1
3542,41,0,1,2,False,True,True,True,True,0
3543,51,0,3,1,True,True,True,False,False,1
3544,27,1,2,1,True,False,False,True,True,0
3545,47,0,0,2,False,True,False,True,False,1
3546,39,1,2,-1,True,False,False,True,True,0
3547,52,1,4,2,True,False,False,True,True,0
3548,33,0,0,0,True,False,False,True,False,0
3549,63,1,1,38,True,False,False,True,True,0
3550,56,1,2,3,False,True,False,True,False,1
3551,47,0,0,0,False,True,True,False,False,0
3552,25,1,4,-3,False,True,False,False,False,1
3553,34,1,0,-1,False,True,False,True,False,1
3554,19,1,4,1,True,False,False,True,True,0
3555,28,0,4,2,False,True,True,False,False,0
3556,68,1,1,0,True,True,True,False,True,0
3557,65,0,0,-1,False,True,False,True,False,0
3558,69,1,0,2,True,True,False,True,False,0
3559,49,0,0,3,False,True,False,True,False,1
3560,68,1,3,2,False,False,True,False,False,0
3561,24,0,1,1,True,False,False,True,False,1
3562,34,0,4,23,False,False,False,False,False,1
3563,38,0,2,-3,True,False,False,False,False,1
3564,21,0,1,0,False,True,True,True,False,0
3565,53,1,10,0,True,False,False,True,True,1
3566,21,0,3,4,False,False,False,True,True,0
3567,20,1,1,-3,True,False,False,True,True,1
3568,40,0,1,2,False,True,True,False,False,0
3569,28,0,9,2,False,True,True,False,False,0
3570,73,0,0,0,False,False,False,True,False,0
3571,26,1,2,57,True,False,False,True,True,0
3572,43,1,2,-2,True,False,False,True,False,0
3573,22,0,2,2,True,True,False,True,True,0
3574,62,1,2,3,False,True,False,True,False,0
3575,23,1,11,-2,True,False,False,True,True,0
3576,43,0,2,-3,False,True,False,True,False,1
3577,33,1,0,0,False,True,False,True,False,0
3578,62,1,7,19,True,False,False,True,True,0
3579,24,1,1,-1,True,False,False,True,True,1
3580,20,1,0,0,True,False,False,True,True,0
3581,27,0,2,71,False,True,False,True,True,1
3582,26,0,2,1,True,False,False,True,True,0
3583,34,0,1,2,False,False,False,True,True,1
3584,23,1,14,-1,True,False,False,True,True,1
3585,22,1,0,1,True,False,False,True,False,0
3586,53,1,0,0,False,True,False,False,False,1
3587,66,0,3,2,False,False,True,False,False,1
3588,33,1,3,0,True,False,False,True,True,0
3589,25,1,1,27,True,False,False,True,True,1
3590,29,1,9,4,True,False,False,True,True,1
3591,33,1,2,1,True,False,False,True,True,1
3592,32,0,5,1,False,False,False,True,False,0
3593,18,1,2,39,True,False,False,True,False,0
3594,24,0,0,0,False,True,True,False,False,1
3595,35,0,0,25,False,False,True,True,False,1
3596,34,0,2,2,False,True,True,True,False,0
3597,51,0,8,1,True,True,False,True,False,0
3598,30,0,0,0,False,True,True,False,False,1
3599,26,0,3,-1,False,True,False,True,False,0
3600,57,0,19,4,True,False,False,True,False,0
3601,32,0,0,2,False,True,False,True,False,0
3602,46,1,1,-1,True,False,False,True,False,1
3603,29,0,0,1,False,True,True,False,False,1
3604,22,1,11,1,True,False,False,True,True,1
3605,26,1,1,0,True,False,False,True,True,1
3606,25,0,2,2,False,True,True,False,False,1
3607,20,1,2,5,True,False,False,True,False,1
3608,28,0,0,3,False,True,False,True,True,1
3609,45,0,11,5,False,True,True,False,False,0
3610,26,1,1,2,True,False,False,True,False,0
3611,31,0,22,0,False,True,True,False,False,0
3612,23,1,0,2,True,True,False,True,True,1
3613,31,0,0,0,False,True,False,True,True,0
3614,34,0,0,3,False,True,True,False,False,0
3615,30,0,0,4,False,True,True,False,False,0
3616,20,0,5,-2,False,False,False,True,False,1
3617,26,1,0,4,False,True,False,True,False,1
3618,73,1,4,2,True,False,False,True,True,1
3619,21,1,2,83,True,False,False,True,True,0
3620,48,0,0,4,False,True,True,False,False,1
3621,29,0,2,2,False,False,False,True,False,1
3622,63,0,2,2,False,False,False,True,False,0
3623,19,1,3,1,True,False,False,True,True,1
3624,30,1,9,-1,True,False,False,True,True,0
3625,29,1,0,3,True,True,False,True,True,1
3626,29,0,0,13,False,True,True,False,False,1
3627,37,1,0,5,True,False,False,True,False,0
3628,40,0,3,-1,True,True,True,False,True,0
3629,37,1,3,13,True,False,False,True,True,1
3630,41,0,4,33,False,False,False,True,True,0
3631,36,0,0,1,False,True,False,False,False,1
3632,28,1,2,12,True,False,False,True,True,1
3633,27,1,1,73,True,False,False,True,True,1
3634,23,0,1,-1,True,False,False,True,True,0
3635,32,0,0,2,False,True,True,False,False,1
3636,45,0,2,2,True,True,True,False,False,1
3637,25,1,4,2,True,False,False,True,True,1
3638,45,1,4,1,True,False,False,True,False,1
3639,36,0,1,3,True,True,False,True,False,1
3640,39,0,0,54,False,False,False,True,False,1
3641,53,0,0,1,False,True,False,True,False,1
3642,53,0,2,4,True,True,False,True,True,1
3643,49,0,0,3,False,True,False,False,False,1
3644,63,1,0,70,True,False,False,True,False,0
3645,43,0,0,1,False,True,False,True,False,0
3646,35,0,11,1,False,False,False,True,False,0
3647,40,0,1,1,True,True,False,True,False,0
3648,34,0,0,1,False,True,False,True,True,0
3649,28,0,0,2,False,True,False,True,False,1
3650,35,0,0,2,True,False,False,True,False,0
3651,71,0,8,-1,True,True,False,True,False,1
3652,41,0,3,1,False,True,False,False,False,1
3653,45,0,0,59,True,False,False,True,True,0
3654,63,0,1,0,False,True,False,True,True,1
3655,39,0,3,2,True,True,False,True,False,1
3656,25,1,4,3,False,True,False,False,True,1
3657,23,0,1,1,False,True,True,False,False,0
3658,24,0,0,-1,False,False,False,True,True,1
3659,36,0,12,29,True,False,False,True,True,1
3660,36,1,2,3,True,False,False,True,False,0
3661,33,0,6,-1,False,True,False,False,True,0
3662,30,1,0,1,True,False,False,True,False,0
3663,50,0,3,1,True,False,False,True,False,1
3664,41,0,2,2,True,False,False,True,False,0
3665,33,1,2,0,True,False,False,True,True,0
3666,25,1,1,7,True,True,False,True,True,0
3667,20,1,2,5,True,False,False,True,True,1
3668,29,0,1,8,False,True,False,True,True,1
3669,24,1,1,-1,True,False,False,True,True,0
3670,50,0,5,31,True,True,False,True,True,1
3671,44,0,12,0,False,True,False,True,True,0
3672,47,1,8,-1,True,False,False,True,False,0
3673,22,0,2,-1,False,True,True,False,True,1
3674,51,1,3,2,True,False,False,True,True,1
3675,32,0,3,-1,False,False,False,True,False,0
3676,63,0,0,2,True,False,False,True,False,0
3677,28,1,0,-1,True,False,False,True,True,1
3678,23,0,0,2,True,False,False,True,False,1
3679,44,0,0,3,False,True,False,False,False,0
3680,59,0,0,2,False,True,True,True,False,0
3681,25,0,0,-1,False,True,True,False,False,0
3682,63,1,6,116,True,False,False,True,False,0
3683,69,0,0,2,False,True,True,True,False,1
3684,17,1,0,27,True,False,False,True,True,1
3685,28,0,4,30,True,False,False,True,True,0
3686,35,0,3,1,True,False,False,True,False,0
3687,48,1,3,40,False,False,False,True,False,0
3688,42,0,0,76,True,True,False,False,False,0
3689,34,1,1,-2,True,False,False,True,True,0
3690,42,0,1,4,False,True,False,True,False,1
3691,44,1,1,4,False,True,False,True,True,0
3692,29,0,2,24,True,False,False,True,True,0
3693,47,0,1,0,False,True,False,True,False,1
3694,42,1,5,3,False,False,False,True,False,1
3695,26,1,13,-4,True,False,False,True,True,1
3696,27,1,1,43,True,False,False,True,False,0
3697,38,0,0,15,False,True,False,True,False,0
3698,30,0,0,2,False,True,False,True,False,1
3699,45,1,1,1,False,True,False,True,True,1
3700,37,1,3,9,True,False,False,True,True,1
3701,21,1,0,-1,True,False,False,True,True,1
3702,33,0,16,1,False,True,True,False,False,0
3703,36,0,2,0,False,True,True,False,True,1
3704,23,1,1,1,True,False,False,True,True,0
3705,82,0,1,0,False,True,False,True,False,0
3706,27,0,13,1,False,True,True,False,False,0
3707,27,1,2,-1,True,False,False,True,True,1
3708,31,0,0,-1,False,True,False,True,False,1
3709,25,1,9,59,True,False,False,True,False,0
3710,29,0,5,2,True,False,False,True,False,1
3711,21,1,0,-1,False,False,True,True,True,0
3712,25,0,1,22,True,True,False,True,False,0
3713,46,0,0,4,False,True,False,True,True,0
3714,17,1,5,35,True,False,False,True,True,0
3715,43,0,1,1,False,True,True,True,False,1
3716,33,1,4,-1,False,False,False,True,True,0
3717,27,1,3,-2,False,True,False,True,True,1
3718,20,0,0,-2,False,True,False,False,False,0
3719,30,0,2,2,False,True,True,False,False,1
3720,39,0,1,2,False,True,True,False,False,1
3721,36,1,1,0,True,False,False,True,False,0
3722,27,0,1,1,True,False,False,True,False,1
3723,43,1,3,15,True,False,False,True,True,0
3724,26,0,0,0,True,True,False,True,False,1
3725,21,0,0,-2,False,True,True,False,True,0
3726,41,0,5,2,False,True,True,False,False,0
3727,23,1,6,-1,True,False,False,True,False,0
3728,27,0,0,2,True,True,False,False,True,1
3729,23,1,2,-1,True,True,False,True,False,0
3730,31,0,2,3,False,False,True,False,False,0
3731,86,1,1,4,False,True,True,True,True,1
3732,50,0,0,4,False,True,True,False,False,0
3733,52,1,14,10,False,True,False,True,True,0
3734,41,1,8,0,True,False,False,True,True,1
3735,27,0,0,4,True,False,False,True,False,1
3736,24,1,8,-2,False,True,False,True,False,1
3737,41,1,3,2,False,False,False,True,False,1
3738,17,0,1,5,False,False,True,False,False,0
3739,62,1,0,-1,False,True,False,True,True,1
3740,44,0,4,0,False,True,True,False,False,0
3741,43,0,0,-1,True,False,False,True,True,0
3742,35,1,1,0,True,False,False,True,False,0
3743,34,1,1,3,True,False,True,False,False,1
3744,33,0,1,-1,False,True,True,False,False,0
3745,71,0,1,-1,False,False,False,True,True,1
3746,74,1,2,39,False,False,False,True,True,1
3747,36,1,2,-1,True,False,False,True,True,0
3748,32,0,2,1,True,False,False,True,True,0
3749,60,0,0,0,False,True,True,False,False,0
3750,23,1,2,2,True,False,False,True,True,0
3751,31,0,0,1,False,True,False,False,False,0
3752,44,0,1,-1,False,True,False,True,False,0
3753,35,0,9,0,False,True,False,True,False,1
3754,44,0,1,0,False,True,True,True,False,1
3755,49,0,2,17,True,False,False,True,True,0
3756,36,0,0,0,False,True,False,True,False,1
3757,30,0,2,-1,False,False,False,True,False,0
3758,67,1,3,52,True,False,False,True,False,1
3759,48,0,0,2,False,True,True,True,False,1
3760,40,0,0,0,True,True,False,True,False,1
3761,59,0,0,2,False,True,False,True,False,1
3762,35,1,0,2,False,True,False,True,False,1
3763,37,1,4,0,True,False,False,True,False,0
3764,28,1,0,-1,False,True,False,True,False,1
3765,40,0,1,0,False,True,False,True,False,1
3766,17,1,2,1,True,False,False,True,False,1
3767,25,0,1,3,False,True,False,True,False,1
3768,37,1,2,0,True,False,False,True,True,0
3769,46,0,12,3,False,True,True,True,False,1
3770,22,0,0,0,True,False,False,True,True,1
3771,27,1,0,2,True,False,False,True,True,1
3772,62,0,0,5,True,True,False,True,False,1
3773,26,0,1,2,True,True,False,True,False,0
3774,24,1,2,1,True,False,False,True,True,1
3775,28,0,9,1,False,True,False,True,False,0
3776,34,1,0,0,False,True,True,True,False,0
3777,42,0,2,2,False,True,False,True,False,0
3778,26,1,17,0,True,False,False,True,True,0
3779,50,0,0,-3,False,True,True,True,False,0
3780,32,1,5,1,True,False,False,True,False,1
3781,22,0,0,-1,False,True,True,False,True,1
3782,47,0,1,-3,True,True,False,True,False,0
3783,25,1,0,2,True,False,False,True,True,1
3784,29,1,5,100,True,False,False,True,False,1
3785,66,1,4,3,True,False,False,True,True,1
3786,27,1,6,2,True,False,False,True,True,1
3787,21,0,8,-2,False,True,True,False,False,1
3788,29,1,0,6,True,False,False,True,True,1
3789,51,0,0,-1,False,True,True,True,False,1
3790,47,1,5,2,False,True,False,True,True,1
3791,23,1,3,0,True,False,False,True,True,0
3792,17,0,4,-1,True,True,True,False,False,1
3793,37,0,0,0,False,True,True,False,False,0
3794,21,1,1,3,True,False,False,True,True,0
3795,33,0,0,2,False,True,False,True,False,0
3796,40,1,6,0,True,False,False,True,True,0
3797,72,0,7,2,True,True,False,False,True,1
3798,22,0,7,-2,True,False,True,True,False,1
3799,20,1,0,14,True,False,False,True,False,1
3800,48,1,2,2,True,False,False,True,False,1
3801,36,1,8,1,True,False,False,True,False,0
3802,29,1,7,1,True,False,False,True,True,0
3803,34,0,5,2,False,False,False,True,True,1
3804,28,0,0,2,False,False,True,False,False,0
3805,25,1,0,-1,True,False,False,True,False,1
3806,26,1,0,5,False,False,True,False,False,0
3807,50,1,0,1,True,False,False,True,False,1
3808,52,0,2,1,True,False,False,True,True,1
3809,40,0,0,2,True,True,False,True,False,1
3810,26,1,8,0,True,False,True,False,True,1
3811,29,1,9,17,True,False,False,True,True,1
3812,41,0,0,3,False,True,True,False,False,0
3813,71,0,0,16,True,False,False,True,True,1
3814,78,1,2,-2,True,False,False,True,True,1
3815,48,0,3,1,False,False,False,True,False,1
3816,51,0,0,1,True,False,False,True,False,1
3817,19,1,2,0,True,False,False,True,True,1
3818,32,0,2,0,False,True,True,False,False,1
3819,22,1,0,-2,False,True,True,True,False,1
3820,30,0,3,0,True,False,False,True,True,0
3821,82,1,0,1,False,True,True,False,False,1
3822,52,1,1,2,True,False,False,True,True,0
3823,59,0,0,3,False,False,True,True,False,0
3824,51,0,1,18,True,False,True,True,False,1
3825,22,1,1,1,False,False,False,True,True,1
3826,23,0,0,-2,True,True,False,True,False,1
3827,40,0,2,11,True,False,False,True,True,0
3828,70,0,3,2,False,True,True,False,False,0
3829,30,1,3,2,True,False,False,True,False,1
3830,19,0,3,-1,False,True,True,False,False,0
3831,23,1,1,1,False,True,False,True,True,1
3832,24,0,0,1,True,True,False,True,True,0
3833,26,0,12,0,False,False,False,True,False,1
3834,47,0,9,0,True,True,False,True,True,0
3835,43,0,1,3,True,True,False,True,False,0
3836,25,0,0,0,False,True,False,False,False,0
3837,26,1,10,2,True,False,False,True,True,1
3838,35,0,5,3,False,False,True,False,False,1
3839,24,1,6,17,True,False,False,True,False,0
3840,55,0,0,0,False,True,True,False,False,0
3841,69,0,0,1,False,True,False,True,True,1
3842,28,1,4,3,True,False,False,True,False,0
3843,46,0,2,4,True,False,False,True,False,0
3844,35,1,9,0,True,False,False,True,True,1
3845,35,0,0,15,True,False,False,True,False,1
3846,25,1,2,-2,True,True,False,True,True,1
3847,39,0,2,0,True,False,False,True,False,1
3848,35,0,8,2,False,True,False,True,False,0
3849,59,1,0,0,True,False,False,True,True,0
3850,38,0,1,-1,False,True,False,True,True,0
3851,24,0,2,54,True,False,False,True,True,0
3852,21,1,2,0,True,False,False,True,False,0
3853,39,0,1,3,True,False,False,True,False,0
3854,21,1,0,-2,True,False,False,True,True,0
3855,28,0,0,1,True,True,True,False,False,1
3856,43,1,3,3,True,False,False,True,False,0
3857,42,0,4,0,True,False,False,True,True,1
3858,35,1,3,1,False,True,False,True,False,1
3859,47,0,0,2,False,True,True,False,False,1
3860,62,1,0,1,True,False,False,True,True,0
3861,28,1,3,2,True,False,False,True,True,1
3862,24,0,2,0,False,True,False,True,False,1
3863,41,0,0,1,True,True,False,True,True,1
3864,47,1,2,0,True,False,False,True,False,0
3865,23,0,3,1,False,True,False,True,False,1
3866,41,1,0,47,True,False,False,True,True,0
3867,41,0,0,0,False,True,False,True,False,0
3868,32,0,1,87,False,False,False,True,False,1
3869,38,0,21,3,True,True,True,True,False,1
3870,31,1,2,-2,True,False,False,True,False,1
3871,25,0,0,-1,False,True,True,False,False,1
3872,26,1,1,2,True,False,False,True,False,0
3873,26,0,8,2,False,True,True,False,False,0
3874,24,0,0,-1,False,True,True,True,False,0
3875,27,1,0,4,True,False,False,True,True,1
3876,45,1,0,1,True,False,False,True,False,1
3877,39,1,1,-3,True,False,False,True,True,1
3878,31,1,1,0,False,False,False,True,True,1
3879,64,0,0,78,False,True,False,True,False,0
3880,28,1,4,30,True,False,False,True,False,1
3881,31,0,0,25,True,True,False,True,True,1
3882,25,0,1,92,False,True,True,False,False,0
3883,63,0,0,16,True,False,False,True,False,0
3884,26,0,11,0,True,False,False,True,False,1
3885,26,0,1,-1,True,False,False,True,False,1
3886,27,0,13,1,False,False,False,True,False,1
3887,28,1,1,0,True,True,False,True,False,1
3888,38,0,2,-2,True,False,False,True,False,0
3889,30,1,5,0,True,False,False,True,True,1
3890,47,1,6,4,True,True,False,True,False,1
3891,20,1,8,-1,True,False,True,False,False,1
3892,32,1,6,1,True,False,False,True,True,1
3893,31,1,0,0,True,False,False,False,False,0
3894,25,1,2,10,True,False,False,True,True,0
3895,32,1,2,-2,True,False,False,True,True,1
3896,30,0,0,37,False,False,True,False,False,0
3897,26,1,5,33,True,False,False,True,True,1
3898,26,1,1,59,True,False,False,True,True,0
3899,41,1,0,22,True,False,True,True,False,0
3900,51,1,2,152,True,False,False,True,True,0
3901,24,1,4,1,True,False,False,True,True,0
3902,28,0,0,2,False,True,False,True,False,0
3903,19,0,3,1,True,False,False,True,False,0
3904,23,0,11,5,True,False,False,True,False,1
3905,39,1,10,119,True,False,False,True,True,1
3906,26,1,4,2,True,False,False,True,True,0
3907,25,0,0,-2,True,False,False,True,False,0
3908,37,0,4,1,False,False,True,True,True,0
3909,19,1,7,-2,True,False,False,True,True,1
3910,67,0,0,3,False,True,False,True,False,1
3911,31,1,8,0,True,False,False,True,True,0
3912,41,1,2,-1,True,False,False,True,True,0
